song_title,artist,tempo,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_mean_12,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,chroma_std_12,spectral_centroid
Have You Seen Her,MC Hammer,71.77734375,-176.5582,86.3052,25.1843,13.3601,-0.6414,6.0453,-5.6954,3.791,-5.9308,0.1253,-3.7216,-3.4935,-5.8909,0.3716,0.4133,0.3524,0.4148,0.5059,0.3838,0.3784,0.3606,0.4524,0.3533,0.3286,0.4966,0.2718,0.3165,0.2794,0.2965,0.335,0.2982,0.2979,0.2595,0.308,0.2746,0.2396,0.3478,2555.5808
With Every Beat of My Heart,Taylor Dayne,123.046875,-106.3946,56.0205,-1.8585,15.1541,-0.6881,4.5803,0.922,5.1825,0.3017,5.3571,0.0243,2.3631,0.0849,0.4688,0.3451,0.406,0.3254,0.3656,0.4477,0.3241,0.385,0.3472,0.417,0.3925,0.3576,0.3371,0.2555,0.3203,0.2627,0.2722,0.3294,0.243,0.3038,0.2697,0.3088,0.3035,0.2628,3265.8559
Come Back to Me,Janet Jackson,78.30255681818181,-114.4931,91.9418,16.7537,22.921,10.9335,3.3608,2.1872,-1.4733,-1.1747,0.9973,-8.6353,0.2777,-5.893,0.2199,0.1815,0.2357,0.528,0.3357,0.2992,0.2094,0.2676,0.3813,0.3117,0.4947,0.2891,0.2684,0.2358,0.1882,0.3721,0.2556,0.2875,0.2179,0.2532,0.3308,0.2347,0.3618,0.2462,2156.4478
No More Lies,Michel'le,112.34714673913044,-88.6867,68.5859,-1.9707,27.8023,-3.1177,12.1642,4.2879,4.9154,-5.2689,12.909,-2.8134,6.2296,-0.1956,0.4758,0.3586,0.3301,0.3675,0.4103,0.5906,0.441,0.3992,0.4513,0.4555,0.4819,0.4649,0.3004,0.2637,0.2528,0.2827,0.275,0.3305,0.2646,0.2661,0.2962,0.2837,0.31,0.2911,2815.5237
Praying for Time,George Michael,64.599609375,-48.1935,44.7955,3.5633,34.5459,5.8815,14.7458,2.4011,10.8083,-4.6647,6.7596,-6.14,1.3016,-4.5177,0.45,0.3344,0.3822,0.3513,0.351,0.5665,0.4118,0.3983,0.4371,0.5367,0.7607,0.5089,0.2778,0.2297,0.2494,0.2661,0.2104,0.2786,0.2415,0.2645,0.2476,0.2377,0.2749,0.2267,3541.5484
How Can We Be Lovers,Michael Bolton,103.359375,-45.8744,71.6062,-6.9425,17.7822,3.2001,12.3225,0.4792,6.9447,-0.255,6.6931,0.9846,0.3856,-6.2689,0.3592,0.2828,0.3668,0.4333,0.3753,0.4873,0.3649,0.4683,0.3958,0.4011,0.4096,0.3099,0.2827,0.2183,0.2721,0.3199,0.2661,0.3368,0.2466,0.3211,0.2687,0.2894,0.299,0.2251,2819.3517
Do You Remember?,Phil Collins,92.28515625,-104.4753,103.4693,-0.6929,39.318,8.2989,16.3151,1.8389,4.3256,-1.688,1.2228,-2.6595,2.4971,-1.8313,0.5538,0.3233,0.3627,0.2658,0.4085,0.4695,0.3162,0.4843,0.3857,0.5182,0.3927,0.3658,0.3289,0.1935,0.3136,0.1962,0.2546,0.3159,0.1881,0.3182,0.23,0.3173,0.2688,0.211,2003.8671
Ready or Not,After 7,143.5546875,-142.7308,66.7756,13.621,12.5686,-0.8166,5.2684,1.5558,8.1513,-3.0489,8.3456,-0.2034,3.7025,0.2366,0.3307,0.4231,0.3568,0.4662,0.3359,0.3077,0.449,0.4026,0.4963,0.3275,0.3248,0.3737,0.2625,0.3292,0.2667,0.3271,0.2651,0.2565,0.3185,0.2839,0.3536,0.2549,0.2513,0.3084,3027.5711
U Can't Touch This,MC Hammer,135.99917763157896,-60.5331,62.5866,11.5502,28.1921,3.9929,8.1596,0.9273,14.9038,4.4003,7.5584,1.9794,4.8444,3.5556,0.479,0.44,0.5174,0.4939,0.4986,0.4644,0.493,0.513,0.4872,0.5781,0.4745,0.5126,0.2831,0.247,0.3161,0.2746,0.2808,0.2587,0.2821,0.2964,0.2696,0.3082,0.252,0.2981,2871.8183
I Wish It Would Rain Down,Phil Collins,63.02400914634146,-42.3621,89.2058,-14.2737,32.7682,-3.8065,11.0866,0.5226,6.1038,-0.8925,4.3554,-1.1709,2.5518,-3.0494,0.4078,0.2857,0.3209,0.5177,0.3134,0.3791,0.3021,0.486,0.5785,0.3645,0.4191,0.2865,0.3037,0.2493,0.2156,0.2977,0.2003,0.322,0.2052,0.273,0.3147,0.2182,0.3336,0.2002,2381.9226
Just Between You and Me,Lou Gramm,123.046875,-122.9096,76.2429,-4.6702,33.6035,6.6171,9.5267,-0.3595,10.7382,-5.4537,5.479,-1.5023,2.9519,-2.0799,0.5453,0.3739,0.4384,0.3041,0.4112,0.3575,0.3852,0.5842,0.3289,0.2867,0.2711,0.4442,0.3409,0.2357,0.315,0.2201,0.3084,0.2806,0.2392,0.3265,0.2218,0.2576,0.2146,0.278,2575.5893
Something Happened on the Way to Heaven,Phil Collins,112.34714673913044,-25.549,70.5216,-10.6253,32.7232,-3.6733,10.4785,0.6255,6.8492,0.0463,5.889,-0.1161,5.3349,-1.3029,0.4662,0.2973,0.3836,0.4848,0.3504,0.4588,0.3322,0.4227,0.3425,0.3617,0.5999,0.4048,0.3107,0.2113,0.2553,0.32,0.2096,0.3126,0.2156,0.3071,0.2426,0.2127,0.3244,0.2081,2849.3592
Black Cat,Janet Jackson,117.45383522727273,-49.346,86.0948,-10.1285,32.3212,-5.9445,4.343,1.2729,4.0619,-0.227,6.4091,-1.1615,4.692,-3.9394,0.4761,0.4245,0.4757,0.4913,0.5989,0.4305,0.3355,0.3709,0.3519,0.395,0.3993,0.5397,0.3087,0.2734,0.2994,0.2471,0.3096,0.2419,0.2353,0.2878,0.2237,0.2794,0.2522,0.3015,2529.524
Can't Stop,After 7,95.703125,-278.4777,80.0042,-27.0223,17.7686,-5.213,2.7408,-3.6452,0.5649,-4.0391,4.9642,-4.0385,2.2924,-1.3296,0.4823,0.3848,0.4388,0.4418,0.4109,0.393,0.3698,0.4762,0.3927,0.4001,0.4084,0.4113,0.3438,0.2792,0.3068,0.3078,0.2996,0.2911,0.2554,0.3204,0.2872,0.3021,0.3009,0.2846,2467.917
Janie's Got a Gun,Aerosmith,117.45383522727273,-48.103,71.1924,0.398,21.9363,-5.7798,16.5235,-7.0423,8.3368,-1.1008,7.0693,3.3232,3.787,-2.2501,0.5275,0.3428,0.35,0.3286,0.3942,0.4915,0.3904,0.6131,0.3671,0.339,0.3305,0.3481,0.3108,0.2216,0.2561,0.2561,0.2585,0.3277,0.22,0.3215,0.2395,0.2713,0.2734,0.2199,2941.5963
